sample,model,condition,words,meanings,response,accuracy,memory_size
1835,might,4,r,R,M,0,9.5
1836,might,4,a,A,A,1,9.5
1836,might,4,b,B,L,0,9.5
1836,might,4,c,C,K,0,9.5
1836,might,4,d,D,D,1,9.5
1836,might,4,e,E,C,0,9.5
1836,might,4,f,F,F,1,9.5
1836,might,4,g,G,G,1,9.5
1836,might,4,h,H,H,1,9.5
1836,might,4,i,I,I,1,9.5
1836,might,4,j,J,J,1,9.5
1836,might,4,k,K,L,0,9.5
1836,might,4,l,L,G,0,9.5
1836,might,4,m,M,L,0,9.5
1836,might,4,n,N,N,1,9.5
1836,might,4,o,O,M,0,9.5
1836,might,4,p,P,A,0,9.5
1836,might,4,q,Q,N,0,9.5
1836,might,4,r,R,K,0,9.5
1837,might,4,a,A,P,0,9.5
1837,might,4,b,B,C,0,9.5
1837,might,4,c,C,C,1,9.5
1837,might,4,d,D,D,1,9.5
1837,might,4,e,E,O,0,9.5
1837,might,4,f,F,F,1,9.5
1837,might,4,g,G,J,0,9.5
1837,might,4,h,H,O,0,9.5
1837,might,4,i,I,I,1,9.5
1837,might,4,j,J,M,0,9.5
1837,might,4,k,K,O,0,9.5
1837,might,4,l,L,C,0,9.5
1837,might,4,m,M,M,1,9.5
1837,might,4,n,N,N,1,9.5
1837,might,4,o,O,O,1,9.5
1837,might,4,p,P,J,0,9.5
1837,might,4,q,Q,Q,1,9.5
1837,might,4,r,R,R,1,9.5
1838,might,4,a,A,F,0,9.5
1838,might,4,b,B,R,0,9.5
1838,might,4,c,C,C,1,9.5
1838,might,4,d,D,F,0,9.5
1838,might,4,e,E,O,0,9.5
1838,might,4,f,F,R,0,9.5
1838,might,4,g,G,G,1,9.5
1838,might,4,h,H,H,1,9.5
1838,might,4,i,I,Q,0,9.5
1838,might,4,j,J,J,1,9.5
1838,might,4,k,K,K,1,9.5
1838,might,4,l,L,L,1,9.5
1838,might,4,m,M,M,1,9.5
1838,might,4,n,N,N,1,9.5
1838,might,4,o,O,O,1,9.5
1838,might,4,p,P,P,1,9.5
1838,might,4,q,Q,R,0,9.5
1838,might,4,r,R,D,0,9.5
1839,might,4,a,A,G,0,9.5
1839,might,4,b,B,N,0,9.5
1839,might,4,c,C,C,1,9.5
1839,might,4,d,D,F,0,9.5
1839,might,4,e,E,B,0,9.5
1839,might,4,f,F,O,0,9.5
1839,might,4,g,G,D,0,9.5
1839,might,4,h,H,H,1,9.5
1839,might,4,i,I,O,0,9.5
1839,might,4,j,J,J,1,9.5
1839,might,4,k,K,K,1,9.5
1839,might,4,l,L,L,1,9.5
1839,might,4,m,M,K,0,9.5
1839,might,4,n,N,I,0,9.5
1839,might,4,o,O,O,1,9.5
1839,might,4,p,P,P,1,9.5
1839,might,4,q,Q,P,0,9.5
1839,might,4,r,R,J,0,9.5
1840,might,4,a,A,M,0,9.5
1840,might,4,b,B,N,0,9.5
1840,might,4,c,C,C,1,9.5
1840,might,4,d,D,O,0,9.5
1840,might,4,e,E,O,0,9.5
1840,might,4,f,F,B,0,9.5
1840,might,4,g,G,K,0,9.5
1840,might,4,h,H,B,0,9.5
1840,might,4,i,I,H,0,9.5
1840,might,4,j,J,J,1,9.5
1840,might,4,k,K,K,1,9.5
1840,might,4,l,L,L,1,9.5
1840,might,4,m,M,F,0,9.5
1840,might,4,n,N,N,1,9.5
1840,might,4,o,O,P,0,9.5
1840,might,4,p,P,K,0,9.5
1840,might,4,q,Q,Q,1,9.5
1840,might,4,r,R,R,1,9.5
1841,might,4,a,A,A,1,9.5
1841,might,4,b,B,B,1,9.5
1841,might,4,c,C,E,0,9.5
1841,might,4,d,D,F,0,9.5
1841,might,4,e,E,K,0,9.5
1841,might,4,f,F,H,0,9.5
1841,might,4,g,G,D,0,9.5
1841,might,4,h,H,H,1,9.5
1841,might,4,i,I,H,0,9.5
1841,might,4,j,J,N,0,9.5
1841,might,4,k,K,K,1,9.5
1841,might,4,l,L,E,0,9.5
1841,might,4,m,M,I,0,9.5
1841,might,4,n,N,N,1,9.5
1841,might,4,o,O,C,0,9.5
1841,might,4,p,P,A,0,9.5
1841,might,4,q,Q,Q,1,9.5
1841,might,4,r,R,J,0,9.5
1842,might,4,a,A,H,0,9.5
1842,might,4,b,B,A,0,9.5
1842,might,4,c,C,C,1,9.5
1842,might,4,d,D,D,1,9.5
1842,might,4,e,E,R,0,9.5
1842,might,4,f,F,L,0,9.5
1842,might,4,g,G,G,1,9.5
1842,might,4,h,H,H,1,9.5
1842,might,4,i,I,B,0,9.5
1842,might,4,j,J,J,1,9.5
1842,might,4,k,K,K,1,9.5
1842,might,4,l,L,F,0,9.5
1842,might,4,m,M,G,0,9.5
1842,might,4,n,N,D,0,9.5
1842,might,4,o,O,O,1,9.5
1842,might,4,p,P,P,1,9.5
1842,might,4,q,Q,R,0,9.5
1842,might,4,r,R,D,0,9.5
1843,might,4,a,A,A,1,9.5
1843,might,4,b,B,B,1,9.5
1843,might,4,c,C,C,1,9.5
1843,might,4,d,D,D,1,9.5
1843,might,4,e,E,L,0,9.5
1843,might,4,f,F,F,1,9.5
1843,might,4,g,G,R,0,9.5
1843,might,4,h,H,H,1,9.5
1843,might,4,i,I,E,0,9.5
1843,might,4,j,J,Q,0,9.5
1843,might,4,k,K,C,0,9.5
1843,might,4,l,L,Q,0,9.5
1843,might,4,m,M,J,0,9.5
1843,might,4,n,N,N,1,9.5
1843,might,4,o,O,O,1,9.5
1843,might,4,p,P,K,0,9.5
1843,might,4,q,Q,Q,1,9.5
1843,might,4,r,R,H,0,9.5
1844,might,4,a,A,E,0,9.5
1844,might,4,b,B,A,0,9.5
1844,might,4,c,C,L,0,9.5
1844,might,4,d,D,D,1,9.5
1844,might,4,e,E,E,1,9.5
1844,might,4,f,F,D,0,9.5
1844,might,4,g,G,G,1,9.5
1844,might,4,h,H,L,0,9.5
1844,might,4,i,I,G,0,9.5
1844,might,4,j,J,M,0,9.5
1844,might,4,k,K,K,1,9.5
1844,might,4,l,L,L,1,9.5
1844,might,4,m,M,M,1,9.5
1844,might,4,n,N,K,0,9.5
1844,might,4,o,O,C,0,9.5
1844,might,4,p,P,K,0,9.5
1844,might,4,q,Q,O,0,9.5
1844,might,4,r,R,A,0,9.5
1845,might,4,a,A,A,1,9.5
1845,might,4,b,B,I,0,9.5
1845,might,4,c,C,G,0,9.5
1845,might,4,d,D,P,0,9.5
1845,might,4,e,E,E,1,9.5
1845,might,4,f,F,F,1,9.5
1845,might,4,g,G,G,1,9.5
1845,might,4,h,H,H,1,9.5
1845,might,4,i,I,I,1,9.5
1845,might,4,j,J,L,0,9.5
1845,might,4,k,K,K,1,9.5
1845,might,4,l,L,L,1,9.5
1845,might,4,m,M,J,0,9.5
1845,might,4,n,N,N,1,9.5
1845,might,4,o,O,A,0,9.5
1845,might,4,p,P,P,1,9.5
1845,might,4,q,Q,F,0,9.5
1845,might,4,r,R,A,0,9.5
1846,might,4,a,A,H,0,9.5
1846,might,4,b,B,D,0,9.5
1846,might,4,c,C,F,0,9.5
1846,might,4,d,D,D,1,9.5
1846,might,4,e,E,B,0,9.5
1846,might,4,f,F,H,0,9.5
1846,might,4,g,G,A,0,9.5
1846,might,4,h,H,I,0,9.5
1846,might,4,i,I,M,0,9.5
1846,might,4,j,J,R,0,9.5
1846,might,4,k,K,K,1,9.5
1846,might,4,l,L,L,1,9.5
1846,might,4,m,M,M,1,9.5
1846,might,4,n,N,B,0,9.5
1846,might,4,o,O,C,0,9.5
1846,might,4,p,P,L,0,9.5
1846,might,4,q,Q,Q,1,9.5
1846,might,4,r,R,B,0,9.5
1847,might,4,a,A,A,1,9.5
1847,might,4,b,B,B,1,9.5
1847,might,4,c,C,C,1,9.5
1847,might,4,d,D,D,1,9.5
1847,might,4,e,E,E,1,9.5
1847,might,4,f,F,F,1,9.5
1847,might,4,g,G,N,0,9.5
1847,might,4,h,H,H,1,9.5
1847,might,4,i,I,I,1,9.5
1847,might,4,j,J,J,1,9.5
1847,might,4,k,K,H,0,9.5
1847,might,4,l,L,J,0,9.5
1847,might,4,m,M,L,0,9.5
1847,might,4,n,N,N,1,9.5
1847,might,4,o,O,O,1,9.5
1847,might,4,p,P,P,1,9.5
1847,might,4,q,Q,Q,1,9.5
1847,might,4,r,R,K,0,9.5
1848,might,4,a,A,A,1,9.5
1848,might,4,b,B,N,0,9.5
1848,might,4,c,C,M,0,9.5
1848,might,4,d,D,D,1,9.5
1848,might,4,e,E,E,1,9.5
1848,might,4,f,F,F,1,9.5
1848,might,4,g,G,B,0,9.5
1848,might,4,h,H,H,1,9.5
1848,might,4,i,I,I,1,9.5
1848,might,4,j,J,L,0,9.5
1848,might,4,k,K,K,1,9.5
1848,might,4,l,L,E,0,9.5
1848,might,4,m,M,M,1,9.5
1848,might,4,n,N,N,1,9.5
1848,might,4,o,O,R,0,9.5
1848,might,4,p,P,O,0,9.5
1848,might,4,q,Q,A,0,9.5
1848,might,4,r,R,F,0,9.5
1849,might,4,a,A,P,0,9.5
1849,might,4,b,B,H,0,9.5
1849,might,4,c,C,R,0,9.5
1849,might,4,d,D,D,1,9.5
1849,might,4,e,E,Q,0,9.5
1849,might,4,f,F,P,0,9.5
1849,might,4,g,G,G,1,9.5
1849,might,4,h,H,K,0,9.5
1849,might,4,i,I,I,1,9.5
1849,might,4,j,J,J,1,9.5
1849,might,4,k,K,L,0,9.5
1849,might,4,l,L,H,0,9.5
1849,might,4,m,M,H,0,9.5
1849,might,4,n,N,C,0,9.5
1849,might,4,o,O,O,1,9.5
1849,might,4,p,P,P,1,9.5
1849,might,4,q,Q,Q,1,9.5
1849,might,4,r,R,G,0,9.5
1850,might,4,a,A,D,0,9.5
1850,might,4,b,B,K,0,9.5
1850,might,4,c,C,C,1,9.5
1850,might,4,d,D,D,1,9.5
1850,might,4,e,E,E,1,9.5
1850,might,4,f,F,F,1,9.5
1850,might,4,g,G,K,0,9.5
1850,might,4,h,H,H,1,9.5
1850,might,4,i,I,I,1,9.5
1850,might,4,j,J,J,1,9.5
1850,might,4,k,K,K,1,9.5
1850,might,4,l,L,O,0,9.5
1850,might,4,m,M,M,1,9.5
1850,might,4,n,N,N,1,9.5
1850,might,4,o,O,O,1,9.5
1850,might,4,p,P,G,0,9.5
1850,might,4,q,Q,E,0,9.5
1850,might,4,r,R,R,1,9.5
1851,might,4,a,A,I,0,9.5
1851,might,4,b,B,B,1,9.5
1851,might,4,c,C,C,1,9.5
1851,might,4,d,D,D,1,9.5
1851,might,4,e,E,G,0,9.5
1851,might,4,f,F,F,1,9.5
1851,might,4,g,G,I,0,9.5
1851,might,4,h,H,R,0,9.5
1851,might,4,i,I,I,1,9.5
1851,might,4,j,J,J,1,9.5
1851,might,4,k,K,G,0,9.5
1851,might,4,l,L,L,1,9.5
1851,might,4,m,M,D,0,9.5
1851,might,4,n,N,N,1,9.5
1851,might,4,o,O,B,0,9.5
1851,might,4,p,P,P,1,9.5
1851,might,4,q,Q,Q,1,9.5
1851,might,4,r,R,E,0,9.5
1852,might,4,a,A,K,0,9.5
1852,might,4,b,B,B,1,9.5
1852,might,4,c,C,C,1,9.5
1852,might,4,d,D,D,1,9.5
1852,might,4,e,E,P,0,9.5
1852,might,4,f,F,F,1,9.5
1852,might,4,g,G,E,0,9.5
1852,might,4,h,H,H,1,9.5
1852,might,4,i,I,M,0,9.5
1852,might,4,j,J,E,0,9.5
1852,might,4,k,K,K,1,9.5
1852,might,4,l,L,L,1,9.5
1852,might,4,m,M,K,0,9.5
1852,might,4,n,N,N,1,9.5
1852,might,4,o,O,O,1,9.5
1852,might,4,p,P,P,1,9.5
1852,might,4,q,Q,A,0,9.5
1852,might,4,r,R,R,1,9.5
1853,might,4,a,A,A,1,9.5
1853,might,4,b,B,N,0,9.5
1853,might,4,c,C,B,0,9.5
1853,might,4,d,D,H,0,9.5
1853,might,4,e,E,F,0,9.5
1853,might,4,f,F,I,0,9.5
1853,might,4,g,G,G,1,9.5
1853,might,4,h,H,P,0,9.5
1853,might,4,i,I,M,0,9.5
1853,might,4,j,J,N,0,9.5
1853,might,4,k,K,K,1,9.5
1853,might,4,l,L,L,1,9.5
1853,might,4,m,M,C,0,9.5
1853,might,4,n,N,D,0,9.5
1853,might,4,o,O,O,1,9.5
1853,might,4,p,P,H,0,9.5
1853,might,4,q,Q,A,0,9.5
1853,might,4,r,R,D,0,9.5
1854,might,4,a,A,B,0,9.5
1854,might,4,b,B,B,1,9.5
1854,might,4,c,C,C,1,9.5
1854,might,4,d,D,D,1,9.5
1854,might,4,e,E,F,0,9.5
1854,might,4,f,F,G,0,9.5
1854,might,4,g,G,O,0,9.5
1854,might,4,h,H,N,0,9.5
1854,might,4,i,I,J,0,9.5
1854,might,4,j,J,O,0,9.5
1854,might,4,k,K,K,1,9.5
1854,might,4,l,L,H,0,9.5
1854,might,4,m,M,B,0,9.5
1854,might,4,n,N,C,0,9.5
1854,might,4,o,O,E,0,9.5
1854,might,4,p,P,B,0,9.5
1854,might,4,q,Q,Q,1,9.5
1854,might,4,r,R,R,1,9.5
1855,might,4,a,A,R,0,9.5
1855,might,4,b,B,N,0,9.5
1855,might,4,c,C,C,1,9.5
1855,might,4,d,D,D,1,9.5
1855,might,4,e,E,E,1,9.5
1855,might,4,f,F,J,0,9.5
1855,might,4,g,G,G,1,9.5
1855,might,4,h,H,H,1,9.5
1855,might,4,i,I,F,0,9.5
1855,might,4,j,J,M,0,9.5
1855,might,4,k,K,N,0,9.5
1855,might,4,l,L,J,0,9.5
1855,might,4,m,M,E,0,9.5
1855,might,4,n,N,R,0,9.5
1855,might,4,o,O,O,1,9.5
1855,might,4,p,P,F,0,9.5
1855,might,4,q,Q,L,0,9.5
1855,might,4,r,R,F,0,9.5
1856,might,4,a,A,C,0,9.5
1856,might,4,b,B,Q,0,9.5
1856,might,4,c,C,F,0,9.5
1856,might,4,d,D,D,1,9.5
1856,might,4,e,E,E,1,9.5
1856,might,4,f,F,J,0,9.5
1856,might,4,g,G,G,1,9.5
1856,might,4,h,H,L,0,9.5
1856,might,4,i,I,I,1,9.5
1856,might,4,j,J,F,0,9.5
1856,might,4,k,K,K,1,9.5
1856,might,4,l,L,L,1,9.5
1856,might,4,m,M,M,1,9.5
1856,might,4,n,N,Q,0,9.5
1856,might,4,o,O,O,1,9.5
1856,might,4,p,P,P,1,9.5
1856,might,4,q,Q,Q,1,9.5
1856,might,4,r,R,B,0,9.5
1857,might,4,a,A,A,1,9.5
1857,might,4,b,B,G,0,9.5
1857,might,4,c,C,C,1,9.5
1857,might,4,d,D,D,1,9.5
1857,might,4,e,E,E,1,9.5
1857,might,4,f,F,F,1,9.5
1857,might,4,g,G,E,0,9.5
1857,might,4,h,H,H,1,9.5
1857,might,4,i,I,I,1,9.5
1857,might,4,j,J,F,0,9.5
1857,might,4,k,K,K,1,9.5
1857,might,4,l,L,J,0,9.5
1857,might,4,m,M,A,0,9.5
1857,might,4,n,N,R,0,9.5
1857,might,4,o,O,O,1,9.5
1857,might,4,p,P,P,1,9.5
1857,might,4,q,Q,Q,1,9.5
1857,might,4,r,R,R,1,9.5
1858,might,4,a,A,A,1,9.5
1858,might,4,b,B,G,0,9.5
1858,might,4,c,C,G,0,9.5
1858,might,4,d,D,D,1,9.5
1858,might,4,e,E,E,1,9.5
1858,might,4,f,F,F,1,9.5
1858,might,4,g,G,G,1,9.5
1858,might,4,h,H,H,1,9.5
1858,might,4,i,I,O,0,9.5
1858,might,4,j,J,C,0,9.5
1858,might,4,k,K,K,1,9.5
1858,might,4,l,L,M,0,9.5
1858,might,4,m,M,O,0,9.5
1858,might,4,n,N,N,1,9.5
1858,might,4,o,O,G,0,9.5
1858,might,4,p,P,G,0,9.5
1858,might,4,q,Q,G,0,9.5
1858,might,4,r,R,B,0,9.5
1859,might,4,a,A,A,1,9.5
1859,might,4,b,B,Q,0,9.5
1859,might,4,c,C,C,1,9.5
1859,might,4,d,D,D,1,9.5
1859,might,4,e,E,E,1,9.5
1859,might,4,f,F,R,0,9.5
1859,might,4,g,G,N,0,9.5
1859,might,4,h,H,Q,0,9.5
1859,might,4,i,I,I,1,9.5
1859,might,4,j,J,J,1,9.5
1859,might,4,k,K,K,1,9.5
1859,might,4,l,L,R,0,9.5
1859,might,4,m,M,N,0,9.5
1859,might,4,n,N,N,1,9.5
1859,might,4,o,O,E,0,9.5
1859,might,4,p,P,P,1,9.5
1859,might,4,q,Q,D,0,9.5
1859,might,4,r,R,R,1,9.5
1860,might,4,a,A,D,0,9.5
1860,might,4,b,B,H,0,9.5
1860,might,4,c,C,C,1,9.5
1860,might,4,d,D,F,0,9.5
1860,might,4,e,E,E,1,9.5
1860,might,4,f,F,E,0,9.5
1860,might,4,g,G,K,0,9.5
1860,might,4,h,H,R,0,9.5
1860,might,4,i,I,L,0,9.5
1860,might,4,j,J,H,0,9.5
1860,might,4,k,K,D,0,9.5
1860,might,4,l,L,L,1,9.5
1860,might,4,m,M,M,1,9.5
1860,might,4,n,N,I,0,9.5
1860,might,4,o,O,F,0,9.5
1860,might,4,p,P,P,1,9.5
1860,might,4,q,Q,N,0,9.5
1860,might,4,r,R,R,1,9.5
1861,might,4,a,A,A,1,9.5
1861,might,4,b,B,B,1,9.5
1861,might,4,c,C,C,1,9.5
1861,might,4,d,D,C,0,9.5
1861,might,4,e,E,J,0,9.5
1861,might,4,f,F,G,0,9.5
1861,might,4,g,G,I,0,9.5
1861,might,4,h,H,H,1,9.5
1861,might,4,i,I,I,1,9.5
1861,might,4,j,J,H,0,9.5
1861,might,4,k,K,K,1,9.5
1861,might,4,l,L,D,0,9.5
1861,might,4,m,M,L,0,9.5
1861,might,4,n,N,M,0,9.5
1861,might,4,o,O,C,0,9.5
1861,might,4,p,P,P,1,9.5
1861,might,4,q,Q,F,0,9.5
1861,might,4,r,R,R,1,9.5
1862,might,4,a,A,A,1,9.5
1862,might,4,b,B,G,0,9.5
1862,might,4,c,C,C,1,9.5
1862,might,4,d,D,D,1,9.5
1862,might,4,e,E,E,1,9.5
1862,might,4,f,F,Q,0,9.5
1862,might,4,g,G,D,0,9.5
1862,might,4,h,H,H,1,9.5
1862,might,4,i,I,I,1,9.5
1862,might,4,j,J,I,0,9.5
1862,might,4,k,K,F,0,9.5
1862,might,4,l,L,L,1,9.5
1862,might,4,m,M,A,0,9.5
1862,might,4,n,N,N,1,9.5
1862,might,4,o,O,O,1,9.5
1862,might,4,p,P,P,1,9.5
1862,might,4,q,Q,I,0,9.5
1862,might,4,r,R,J,0,9.5
1863,might,4,a,A,A,1,9.5
1863,might,4,b,B,B,1,9.5
1863,might,4,c,C,G,0,9.5
1863,might,4,d,D,D,1,9.5
1863,might,4,e,E,H,0,9.5
1863,might,4,f,F,F,1,9.5
1863,might,4,g,G,Q,0,9.5
1863,might,4,h,H,H,1,9.5
1863,might,4,i,I,F,0,9.5
1863,might,4,j,J,J,1,9.5
1863,might,4,k,K,L,0,9.5
1863,might,4,l,L,A,0,9.5
1863,might,4,m,M,M,1,9.5
1863,might,4,n,N,N,1,9.5
1863,might,4,o,O,R,0,9.5
1863,might,4,p,P,F,0,9.5
1863,might,4,q,Q,Q,1,9.5
1863,might,4,r,R,R,1,9.5
1864,might,4,a,A,D,0,9.5
1864,might,4,b,B,P,0,9.5
1864,might,4,c,C,C,1,9.5
1864,might,4,d,D,D,1,9.5
1864,might,4,e,E,Q,0,9.5
1864,might,4,f,F,G,0,9.5
1864,might,4,g,G,L,0,9.5
1864,might,4,h,H,R,0,9.5
1864,might,4,i,I,Q,0,9.5
1864,might,4,j,J,O,0,9.5
1864,might,4,k,K,N,0,9.5
1864,might,4,l,L,N,0,9.5
1864,might,4,m,M,M,1,9.5
1864,might,4,n,N,Q,0,9.5
1864,might,4,o,O,J,0,9.5
1864,might,4,p,P,K,0,9.5
1864,might,4,q,Q,H,0,9.5
1864,might,4,r,R,H,0,9.5
1865,might,4,a,A,A,1,9.5
1865,might,4,b,B,J,0,9.5
1865,might,4,c,C,C,1,9.5
1865,might,4,d,D,F,0,9.5
1865,might,4,e,E,I,0,9.5
1865,might,4,f,F,F,1,9.5
1865,might,4,g,G,G,1,9.5
1865,might,4,h,H,D,0,9.5
1865,might,4,i,I,L,0,9.5
1865,might,4,j,J,J,1,9.5
1865,might,4,k,K,Q,0,9.5
1865,might,4,l,L,C,0,9.5
1865,might,4,m,M,G,0,9.5
1865,might,4,n,N,N,1,9.5
1865,might,4,o,O,D,0,9.5
1865,might,4,p,P,P,1,9.5
1865,might,4,q,Q,R,0,9.5
1865,might,4,r,R,F,0,9.5
1866,might,4,a,A,A,1,9.5
1866,might,4,b,B,B,1,9.5
1866,might,4,c,C,C,1,9.5
1866,might,4,d,D,O,0,9.5
1866,might,4,e,E,Q,0,9.5
1866,might,4,f,F,R,0,9.5
1866,might,4,g,G,J,0,9.5
1866,might,4,h,H,H,1,9.5
1866,might,4,i,I,I,1,9.5
1866,might,4,j,J,J,1,9.5
1866,might,4,k,K,Q,0,9.5
1866,might,4,l,L,L,1,9.5
1866,might,4,m,M,K,0,9.5
1866,might,4,n,N,Q,0,9.5
1866,might,4,o,O,O,1,9.5
1866,might,4,p,P,P,1,9.5
1866,might,4,q,Q,F,0,9.5
1866,might,4,r,R,N,0,9.5
1867,might,4,a,A,A,1,9.5
1867,might,4,b,B,B,1,9.5
1867,might,4,c,C,C,1,9.5
1867,might,4,d,D,D,1,9.5
1867,might,4,e,E,E,1,9.5
1867,might,4,f,F,F,1,9.5
1867,might,4,g,G,K,0,9.5
1867,might,4,h,H,H,1,9.5
1867,might,4,i,I,I,1,9.5
1867,might,4,j,J,D,0,9.5
1867,might,4,k,K,A,0,9.5
1867,might,4,l,L,L,1,9.5
1867,might,4,m,M,M,1,9.5
1867,might,4,n,N,N,1,9.5
1867,might,4,o,O,O,1,9.5
1867,might,4,p,P,I,0,9.5
1867,might,4,q,Q,Q,1,9.5
1867,might,4,r,R,Q,0,9.5
1868,might,4,a,A,Q,0,9.5
1868,might,4,b,B,B,1,9.5
1868,might,4,c,C,P,0,9.5
1868,might,4,d,D,D,1,9.5
1868,might,4,e,E,Q,0,9.5
1868,might,4,f,F,F,1,9.5
1868,might,4,g,G,J,0,9.5
1868,might,4,h,H,G,0,9.5
1868,might,4,i,I,J,0,9.5
1868,might,4,j,J,E,0,9.5
1868,might,4,k,K,K,1,9.5
1868,might,4,l,L,I,0,9.5
1868,might,4,m,M,A,0,9.5
1868,might,4,n,N,C,0,9.5
1868,might,4,o,O,O,1,9.5
1868,might,4,p,P,P,1,9.5
1868,might,4,q,Q,B,0,9.5
1868,might,4,r,R,R,1,9.5
1869,might,4,a,A,A,1,9.5
1869,might,4,b,B,B,1,9.5
1869,might,4,c,C,D,0,9.5
1869,might,4,d,D,D,1,9.5
1869,might,4,e,E,E,1,9.5
1869,might,4,f,F,N,0,9.5
1869,might,4,g,G,G,1,9.5
1869,might,4,h,H,H,1,9.5
1869,might,4,i,I,N,0,9.5
1869,might,4,j,J,D,0,9.5
1869,might,4,k,K,H,0,9.5
1869,might,4,l,L,Q,0,9.5
1869,might,4,m,M,M,1,9.5
1869,might,4,n,N,N,1,9.5
1869,might,4,o,O,O,1,9.5
1869,might,4,p,P,O,0,9.5
1869,might,4,q,Q,H,0,9.5
1869,might,4,r,R,F,0,9.5
1870,might,4,a,A,Q,0,9.5
1870,might,4,b,B,Q,0,9.5
1870,might,4,c,C,C,1,9.5
1870,might,4,d,D,D,1,9.5
1870,might,4,e,E,E,1,9.5
1870,might,4,f,F,A,0,9.5
1870,might,4,g,G,G,1,9.5
1870,might,4,h,H,H,1,9.5
1870,might,4,i,I,E,0,9.5
1870,might,4,j,J,E,0,9.5
1870,might,4,k,K,P,0,9.5
1870,might,4,l,L,L,1,9.5
1870,might,4,m,M,K,0,9.5
1870,might,4,n,N,N,1,9.5
1870,might,4,o,O,O,1,9.5
1870,might,4,p,P,G,0,9.5
1870,might,4,q,Q,Q,1,9.5
1870,might,4,r,R,R,1,9.5
1871,might,4,a,A,I,0,9.5
1871,might,4,b,B,H,0,9.5
1871,might,4,c,C,C,1,9.5
1871,might,4,d,D,D,1,9.5
1871,might,4,e,E,B,0,9.5
1871,might,4,f,F,F,1,9.5
1871,might,4,g,G,G,1,9.5
1871,might,4,h,H,H,1,9.5
1871,might,4,i,I,I,1,9.5
1871,might,4,j,J,J,1,9.5
1871,might,4,k,K,O,0,9.5
1871,might,4,l,L,J,0,9.5
1871,might,4,m,M,C,0,9.5
1871,might,4,n,N,N,1,9.5
1871,might,4,o,O,Q,0,9.5
1871,might,4,p,P,C,0,9.5
1871,might,4,q,Q,Q,1,9.5
1871,might,4,r,R,O,0,9.5
1872,might,4,a,A,A,1,9.5
1872,might,4,b,B,G,0,9.5
1872,might,4,c,C,Q,0,9.5
1872,might,4,d,D,D,1,9.5
1872,might,4,e,E,N,0,9.5
1872,might,4,f,F,G,0,9.5
1872,might,4,g,G,K,0,9.5
1872,might,4,h,H,J,0,9.5
1872,might,4,i,I,I,1,9.5
1872,might,4,j,J,J,1,9.5
1872,might,4,k,K,G,0,9.5
1872,might,4,l,L,C,0,9.5
1872,might,4,m,M,M,1,9.5
1872,might,4,n,N,N,1,9.5
1872,might,4,o,O,L,0,9.5
1872,might,4,p,P,M,0,9.5
1872,might,4,q,Q,Q,1,9.5
1872,might,4,r,R,R,1,9.5
1873,might,4,a,A,H,0,9.5
1873,might,4,b,B,B,1,9.5
1873,might,4,c,C,C,1,9.5
1873,might,4,d,D,D,1,9.5
1873,might,4,e,E,G,0,9.5
1873,might,4,f,F,M,0,9.5
1873,might,4,g,G,G,1,9.5
1873,might,4,h,H,H,1,9.5
1873,might,4,i,I,I,1,9.5
1873,might,4,j,J,J,1,9.5
1873,might,4,k,K,K,1,9.5
1873,might,4,l,L,H,0,9.5
1873,might,4,m,M,F,0,9.5
1873,might,4,n,N,N,1,9.5
1873,might,4,o,O,D,0,9.5
1873,might,4,p,P,P,1,9.5
1873,might,4,q,Q,Q,1,9.5
1873,might,4,r,R,R,1,9.5
1874,might,4,a,A,M,0,9.5
1874,might,4,b,B,L,0,9.5
1874,might,4,c,C,P,0,9.5
1874,might,4,d,D,Q,0,9.5
1874,might,4,e,E,K,0,9.5
1874,might,4,f,F,F,1,9.5
1874,might,4,g,G,I,0,9.5
1874,might,4,h,H,H,1,9.5
1874,might,4,i,I,C,0,9.5
1874,might,4,j,J,M,0,9.5
1874,might,4,k,K,K,1,9.5
1874,might,4,l,L,F,0,9.5
1874,might,4,m,M,M,1,9.5
1874,might,4,n,N,D,0,9.5
1874,might,4,o,O,O,1,9.5
1874,might,4,p,P,Q,0,9.5
1874,might,4,q,Q,G,0,9.5
1874,might,4,r,R,C,0,9.5
1875,might,4,a,A,Q,0,9.5
1875,might,4,b,B,B,1,9.5
1875,might,4,c,C,C,1,9.5
1875,might,4,d,D,D,1,9.5
1875,might,4,e,E,H,0,9.5
1875,might,4,f,F,Q,0,9.5
1875,might,4,g,G,Q,0,9.5
1875,might,4,h,H,H,1,9.5
1875,might,4,i,I,H,0,9.5
1875,might,4,j,J,P,0,9.5
1875,might,4,k,K,M,0,9.5
1875,might,4,l,L,C,0,9.5
1875,might,4,m,M,J,0,9.5
1875,might,4,n,N,N,1,9.5
1875,might,4,o,O,Q,0,9.5
1875,might,4,p,P,P,1,9.5
1875,might,4,q,Q,F,0,9.5
1875,might,4,r,R,O,0,9.5
1876,might,4,a,A,K,0,9.5
1876,might,4,b,B,B,1,9.5
1876,might,4,c,C,C,1,9.5
1876,might,4,d,D,A,0,9.5
1876,might,4,e,E,C,0,9.5
1876,might,4,f,F,E,0,9.5
1876,might,4,g,G,G,1,9.5
1876,might,4,h,H,M,0,9.5
1876,might,4,i,I,P,0,9.5
