sample,model,condition,words,meanings,response,accuracy,memory_size
1529,trace_0.01,4,n,N,I,0,8.75
1529,trace_0.01,4,o,O,F,0,8.75
1529,trace_0.01,4,p,P,F,0,8.75
1529,trace_0.01,4,q,Q,G,0,8.75
1529,trace_0.01,4,r,R,G,0,8.75
1530,trace_0.01,4,a,A,D,0,8.75
1530,trace_0.01,4,b,B,Q,0,8.75
1530,trace_0.01,4,c,C,C,1,8.75
1530,trace_0.01,4,d,D,D,1,8.75
1530,trace_0.01,4,e,E,G,0,8.75
1530,trace_0.01,4,f,F,F,1,8.75
1530,trace_0.01,4,g,G,P,0,8.75
1530,trace_0.01,4,h,H,H,1,8.75
1530,trace_0.01,4,i,I,H,0,8.75
1530,trace_0.01,4,j,J,G,0,8.75
1530,trace_0.01,4,k,K,K,1,8.75
1530,trace_0.01,4,l,L,F,0,8.75
1530,trace_0.01,4,m,M,L,0,8.75
1530,trace_0.01,4,n,N,N,1,8.75
1530,trace_0.01,4,o,O,O,1,8.75
1530,trace_0.01,4,p,P,G,0,8.75
1530,trace_0.01,4,q,Q,C,0,8.75
1530,trace_0.01,4,r,R,F,0,8.75
1531,trace_0.01,4,a,A,A,1,8.75
1531,trace_0.01,4,b,B,F,0,8.75
1531,trace_0.01,4,c,C,C,1,8.75
1531,trace_0.01,4,d,D,D,1,8.75
1531,trace_0.01,4,e,E,F,0,8.75
1531,trace_0.01,4,f,F,F,1,8.75
1531,trace_0.01,4,g,G,K,0,8.75
1531,trace_0.01,4,h,H,B,0,8.75
1531,trace_0.01,4,i,I,N,0,8.75
1531,trace_0.01,4,j,J,A,0,8.75
1531,trace_0.01,4,k,K,K,1,8.75
1531,trace_0.01,4,l,L,Q,0,8.75
1531,trace_0.01,4,m,M,H,0,8.75
1531,trace_0.01,4,n,N,I,0,8.75
1531,trace_0.01,4,o,O,O,1,8.75
1531,trace_0.01,4,p,P,P,1,8.75
1531,trace_0.01,4,q,Q,Q,1,8.75
1531,trace_0.01,4,r,R,R,1,8.75
1532,trace_0.01,4,a,A,A,1,8.75
1532,trace_0.01,4,b,B,H,0,8.75
1532,trace_0.01,4,c,C,M,0,8.75
1532,trace_0.01,4,d,D,D,1,8.75
1532,trace_0.01,4,e,E,E,1,8.75
1532,trace_0.01,4,f,F,L,0,8.75
1532,trace_0.01,4,g,G,G,1,8.75
1532,trace_0.01,4,h,H,H,1,8.75
1532,trace_0.01,4,i,I,L,0,8.75
1532,trace_0.01,4,j,J,J,1,8.75
1532,trace_0.01,4,k,K,I,0,8.75
1532,trace_0.01,4,l,L,L,1,8.75
1532,trace_0.01,4,m,M,J,0,8.75
1532,trace_0.01,4,n,N,D,0,8.75
1532,trace_0.01,4,o,O,M,0,8.75
1532,trace_0.01,4,p,P,J,0,8.75
1532,trace_0.01,4,q,Q,Q,1,8.75
1532,trace_0.01,4,r,R,J,0,8.75
1533,trace_0.01,4,a,A,P,0,8.75
1533,trace_0.01,4,b,B,N,0,8.75
1533,trace_0.01,4,c,C,C,1,8.75
1533,trace_0.01,4,d,D,B,0,8.75
1533,trace_0.01,4,e,E,K,0,8.75
1533,trace_0.01,4,f,F,F,1,8.75
1533,trace_0.01,4,g,G,K,0,8.75
1533,trace_0.01,4,h,H,H,1,8.75
1533,trace_0.01,4,i,I,H,0,8.75
1533,trace_0.01,4,j,J,K,0,8.75
1533,trace_0.01,4,k,K,M,0,8.75
1533,trace_0.01,4,l,L,L,1,8.75
1533,trace_0.01,4,m,M,P,0,8.75
1533,trace_0.01,4,n,N,B,0,8.75
1533,trace_0.01,4,o,O,R,0,8.75
1533,trace_0.01,4,p,P,H,0,8.75
1533,trace_0.01,4,q,Q,M,0,8.75
1533,trace_0.01,4,r,R,M,0,8.75
1534,trace_0.01,4,a,A,R,0,8.75
1534,trace_0.01,4,b,B,L,0,8.75
1534,trace_0.01,4,c,C,E,0,8.75
1534,trace_0.01,4,d,D,H,0,8.75
1534,trace_0.01,4,e,E,R,0,8.75
1534,trace_0.01,4,f,F,F,1,8.75
1534,trace_0.01,4,g,G,R,0,8.75
1534,trace_0.01,4,h,H,D,0,8.75
1534,trace_0.01,4,i,I,L,0,8.75
1534,trace_0.01,4,j,J,J,1,8.75
1534,trace_0.01,4,k,K,K,1,8.75
1534,trace_0.01,4,l,L,J,0,8.75
1534,trace_0.01,4,m,M,M,1,8.75
1534,trace_0.01,4,n,N,E,0,8.75
1534,trace_0.01,4,o,O,O,1,8.75
1534,trace_0.01,4,p,P,I,0,8.75
1534,trace_0.01,4,q,Q,D,0,8.75
1534,trace_0.01,4,r,R,N,0,8.75
1535,trace_0.01,4,a,A,A,1,8.75
1535,trace_0.01,4,b,B,B,1,8.75
1535,trace_0.01,4,c,C,G,0,8.75
1535,trace_0.01,4,d,D,D,1,8.75
1535,trace_0.01,4,e,E,E,1,8.75
1535,trace_0.01,4,f,F,F,1,8.75
1535,trace_0.01,4,g,G,E,0,8.75
1535,trace_0.01,4,h,H,H,1,8.75
1535,trace_0.01,4,i,I,C,0,8.75
1535,trace_0.01,4,j,J,J,1,8.75
1535,trace_0.01,4,k,K,K,1,8.75
1535,trace_0.01,4,l,L,L,1,8.75
1535,trace_0.01,4,m,M,J,0,8.75
1535,trace_0.01,4,n,N,N,1,8.75
1535,trace_0.01,4,o,O,O,1,8.75
1535,trace_0.01,4,p,P,G,0,8.75
1535,trace_0.01,4,q,Q,I,0,8.75
1535,trace_0.01,4,r,R,R,1,8.75
1536,trace_0.01,4,a,A,P,0,8.75
1536,trace_0.01,4,b,B,C,0,8.75
1536,trace_0.01,4,c,C,Q,0,8.75
1536,trace_0.01,4,d,D,N,0,8.75
1536,trace_0.01,4,e,E,B,0,8.75
1536,trace_0.01,4,f,F,M,0,8.75
1536,trace_0.01,4,g,G,G,1,8.75
1536,trace_0.01,4,h,H,Q,0,8.75
1536,trace_0.01,4,i,I,M,0,8.75
1536,trace_0.01,4,j,J,I,0,8.75
1536,trace_0.01,4,k,K,I,0,8.75
1536,trace_0.01,4,l,L,Q,0,8.75
1536,trace_0.01,4,m,M,L,0,8.75
1536,trace_0.01,4,n,N,M,0,8.75
1536,trace_0.01,4,o,O,O,1,8.75
1536,trace_0.01,4,p,P,C,0,8.75
1536,trace_0.01,4,q,Q,N,0,8.75
1536,trace_0.01,4,r,R,C,0,8.75
1537,trace_0.01,4,a,A,D,0,8.75
1537,trace_0.01,4,b,B,B,1,8.75
1537,trace_0.01,4,c,C,I,0,8.75
1537,trace_0.01,4,d,D,D,1,8.75
1537,trace_0.01,4,e,E,K,0,8.75
1537,trace_0.01,4,f,F,O,0,8.75
1537,trace_0.01,4,g,G,R,0,8.75
1537,trace_0.01,4,h,H,H,1,8.75
1537,trace_0.01,4,i,I,I,1,8.75
1537,trace_0.01,4,j,J,J,1,8.75
1537,trace_0.01,4,k,K,K,1,8.75
1537,trace_0.01,4,l,L,L,1,8.75
1537,trace_0.01,4,m,M,M,1,8.75
1537,trace_0.01,4,n,N,F,0,8.75
1537,trace_0.01,4,o,O,Q,0,8.75
1537,trace_0.01,4,p,P,E,0,8.75
1537,trace_0.01,4,q,Q,M,0,8.75
1537,trace_0.01,4,r,R,R,1,8.75
1538,trace_0.01,4,a,A,C,0,8.75
1538,trace_0.01,4,b,B,B,1,8.75
1538,trace_0.01,4,c,C,N,0,8.75
1538,trace_0.01,4,d,D,D,1,8.75
1538,trace_0.01,4,e,E,L,0,8.75
1538,trace_0.01,4,f,F,O,0,8.75
1538,trace_0.01,4,g,G,D,0,8.75
1538,trace_0.01,4,h,H,L,0,8.75
1538,trace_0.01,4,i,I,Q,0,8.75
1538,trace_0.01,4,j,J,J,1,8.75
1538,trace_0.01,4,k,K,N,0,8.75
1538,trace_0.01,4,l,L,L,1,8.75
1538,trace_0.01,4,m,M,R,0,8.75
1538,trace_0.01,4,n,N,N,1,8.75
1538,trace_0.01,4,o,O,O,1,8.75
1538,trace_0.01,4,p,P,P,1,8.75
1538,trace_0.01,4,q,Q,Q,1,8.75
1538,trace_0.01,4,r,R,R,1,8.75
1539,trace_0.01,4,a,A,A,1,8.75
1539,trace_0.01,4,b,B,B,1,8.75
1539,trace_0.01,4,c,C,C,1,8.75
1539,trace_0.01,4,d,D,A,0,8.75
1539,trace_0.01,4,e,E,E,1,8.75
1539,trace_0.01,4,f,F,F,1,8.75
1539,trace_0.01,4,g,G,G,1,8.75
1539,trace_0.01,4,h,H,H,1,8.75
1539,trace_0.01,4,i,I,I,1,8.75
1539,trace_0.01,4,j,J,I,0,8.75
1539,trace_0.01,4,k,K,K,1,8.75
1539,trace_0.01,4,l,L,L,1,8.75
1539,trace_0.01,4,m,M,B,0,8.75
1539,trace_0.01,4,n,N,N,1,8.75
1539,trace_0.01,4,o,O,D,0,8.75
1539,trace_0.01,4,p,P,P,1,8.75
1539,trace_0.01,4,q,Q,J,0,8.75
1539,trace_0.01,4,r,R,P,0,8.75
1540,trace_0.01,4,a,A,N,0,8.75
1540,trace_0.01,4,b,B,R,0,8.75
1540,trace_0.01,4,c,C,M,0,8.75
1540,trace_0.01,4,d,D,E,0,8.75
1540,trace_0.01,4,e,E,Q,0,8.75
1540,trace_0.01,4,f,F,P,0,8.75
1540,trace_0.01,4,g,G,G,1,8.75
1540,trace_0.01,4,h,H,H,1,8.75
1540,trace_0.01,4,i,I,J,0,8.75
1540,trace_0.01,4,j,J,J,1,8.75
1540,trace_0.01,4,k,K,E,0,8.75
1540,trace_0.01,4,l,L,C,0,8.75
1540,trace_0.01,4,m,M,N,0,8.75
1540,trace_0.01,4,n,N,L,0,8.75
1540,trace_0.01,4,o,O,O,1,8.75
1540,trace_0.01,4,p,P,B,0,8.75
1540,trace_0.01,4,q,Q,P,0,8.75
1540,trace_0.01,4,r,R,J,0,8.75
1541,trace_0.01,4,a,A,A,1,8.75
1541,trace_0.01,4,b,B,K,0,8.75
1541,trace_0.01,4,c,C,C,1,8.75
1541,trace_0.01,4,d,D,D,1,8.75
1541,trace_0.01,4,e,E,E,1,8.75
1541,trace_0.01,4,f,F,F,1,8.75
1541,trace_0.01,4,g,G,G,1,8.75
1541,trace_0.01,4,h,H,H,1,8.75
1541,trace_0.01,4,i,I,J,0,8.75
1541,trace_0.01,4,j,J,R,0,8.75
1541,trace_0.01,4,k,K,L,0,8.75
1541,trace_0.01,4,l,L,P,0,8.75
1541,trace_0.01,4,m,M,H,0,8.75
1541,trace_0.01,4,n,N,K,0,8.75
1541,trace_0.01,4,o,O,O,1,8.75
1541,trace_0.01,4,p,P,P,1,8.75
1541,trace_0.01,4,q,Q,Q,1,8.75
1541,trace_0.01,4,r,R,J,0,8.75
1542,trace_0.01,4,a,A,D,0,8.75
1542,trace_0.01,4,b,B,K,0,8.75
1542,trace_0.01,4,c,C,L,0,8.75
1542,trace_0.01,4,d,D,J,0,8.75
1542,trace_0.01,4,e,E,O,0,8.75
1542,trace_0.01,4,f,F,F,1,8.75
1542,trace_0.01,4,g,G,K,0,8.75
1542,trace_0.01,4,h,H,E,0,8.75
1542,trace_0.01,4,i,I,B,0,8.75
1542,trace_0.01,4,j,J,J,1,8.75
1542,trace_0.01,4,k,K,K,1,8.75
1542,trace_0.01,4,l,L,L,1,8.75
1542,trace_0.01,4,m,M,O,0,8.75
1542,trace_0.01,4,n,N,I,0,8.75
1542,trace_0.01,4,o,O,O,1,8.75
1542,trace_0.01,4,p,P,R,0,8.75
1542,trace_0.01,4,q,Q,H,0,8.75
1542,trace_0.01,4,r,R,D,0,8.75
1543,trace_0.01,4,a,A,A,1,8.75
1543,trace_0.01,4,b,B,B,1,8.75
1543,trace_0.01,4,c,C,C,1,8.75
1543,trace_0.01,4,d,D,D,1,8.75
1543,trace_0.01,4,e,E,R,0,8.75
1543,trace_0.01,4,f,F,P,0,8.75
1543,trace_0.01,4,g,G,G,1,8.75
1543,trace_0.01,4,h,H,H,1,8.75
1543,trace_0.01,4,i,I,I,1,8.75
1543,trace_0.01,4,j,J,J,1,8.75
1543,trace_0.01,4,k,K,H,0,8.75
1543,trace_0.01,4,l,L,L,1,8.75
1543,trace_0.01,4,m,M,J,0,8.75
1543,trace_0.01,4,n,N,A,0,8.75
1543,trace_0.01,4,o,O,C,0,8.75
1543,trace_0.01,4,p,P,P,1,8.75
1543,trace_0.01,4,q,Q,Q,1,8.75
1543,trace_0.01,4,r,R,R,1,8.75
1544,trace_0.01,4,a,A,L,0,8.75
1544,trace_0.01,4,b,B,B,1,8.75
1544,trace_0.01,4,c,C,O,0,8.75
1544,trace_0.01,4,d,D,D,1,8.75
1544,trace_0.01,4,e,E,E,1,8.75
1544,trace_0.01,4,f,F,G,0,8.75
1544,trace_0.01,4,g,G,L,0,8.75
1544,trace_0.01,4,h,H,H,1,8.75
1544,trace_0.01,4,i,I,I,1,8.75
1544,trace_0.01,4,j,J,L,0,8.75
1544,trace_0.01,4,k,K,K,1,8.75
1544,trace_0.01,4,l,L,J,0,8.75
1544,trace_0.01,4,m,M,K,0,8.75
1544,trace_0.01,4,n,N,H,0,8.75
1544,trace_0.01,4,o,O,O,1,8.75
1544,trace_0.01,4,p,P,R,0,8.75
1544,trace_0.01,4,q,Q,E,0,8.75
1544,trace_0.01,4,r,R,R,1,8.75
1545,trace_0.01,4,a,A,D,0,8.75
1545,trace_0.01,4,b,B,B,1,8.75
1545,trace_0.01,4,c,C,K,0,8.75
1545,trace_0.01,4,d,D,B,0,8.75
1545,trace_0.01,4,e,E,E,1,8.75
1545,trace_0.01,4,f,F,N,0,8.75
1545,trace_0.01,4,g,G,G,1,8.75
1545,trace_0.01,4,h,H,H,1,8.75
1545,trace_0.01,4,i,I,G,0,8.75
1545,trace_0.01,4,j,J,J,1,8.75
1545,trace_0.01,4,k,K,K,1,8.75
1545,trace_0.01,4,l,L,P,0,8.75
1545,trace_0.01,4,m,M,R,0,8.75
1545,trace_0.01,4,n,N,N,1,8.75
1545,trace_0.01,4,o,O,O,1,8.75
1545,trace_0.01,4,p,P,C,0,8.75
1545,trace_0.01,4,q,Q,I,0,8.75
1545,trace_0.01,4,r,R,H,0,8.75
1546,trace_0.01,4,a,A,M,0,8.75
1546,trace_0.01,4,b,B,A,0,8.75
1546,trace_0.01,4,c,C,L,0,8.75
1546,trace_0.01,4,d,D,D,1,8.75
1546,trace_0.01,4,e,E,E,1,8.75
1546,trace_0.01,4,f,F,G,0,8.75
1546,trace_0.01,4,g,G,N,0,8.75
1546,trace_0.01,4,h,H,A,0,8.75
1546,trace_0.01,4,i,I,H,0,8.75
1546,trace_0.01,4,j,J,R,0,8.75
1546,trace_0.01,4,k,K,N,0,8.75
1546,trace_0.01,4,l,L,L,1,8.75
1546,trace_0.01,4,m,M,M,1,8.75
1546,trace_0.01,4,n,N,N,1,8.75
1546,trace_0.01,4,o,O,O,1,8.75
1546,trace_0.01,4,p,P,D,0,8.75
1546,trace_0.01,4,q,Q,Q,1,8.75
1546,trace_0.01,4,r,R,R,1,8.75
1547,trace_0.01,4,a,A,A,1,8.75
1547,trace_0.01,4,b,B,B,1,8.75
1547,trace_0.01,4,c,C,N,0,8.75
1547,trace_0.01,4,d,D,D,1,8.75
1547,trace_0.01,4,e,E,E,1,8.75
1547,trace_0.01,4,f,F,F,1,8.75
1547,trace_0.01,4,g,G,R,0,8.75
1547,trace_0.01,4,h,H,H,1,8.75
1547,trace_0.01,4,i,I,E,0,8.75
1547,trace_0.01,4,j,J,G,0,8.75
1547,trace_0.01,4,k,K,K,1,8.75
1547,trace_0.01,4,l,L,L,1,8.75
1547,trace_0.01,4,m,M,F,0,8.75
1547,trace_0.01,4,n,N,N,1,8.75
1547,trace_0.01,4,o,O,O,1,8.75
1547,trace_0.01,4,p,P,F,0,8.75
1547,trace_0.01,4,q,Q,C,0,8.75
1547,trace_0.01,4,r,R,R,1,8.75
1548,trace_0.01,4,a,A,A,1,8.75
1548,trace_0.01,4,b,B,D,0,8.75
1548,trace_0.01,4,c,C,C,1,8.75
1548,trace_0.01,4,d,D,F,0,8.75
1548,trace_0.01,4,e,E,E,1,8.75
1548,trace_0.01,4,f,F,G,0,8.75
1548,trace_0.01,4,g,G,I,0,8.75
1548,trace_0.01,4,h,H,J,0,8.75
1548,trace_0.01,4,i,I,G,0,8.75
1548,trace_0.01,4,j,J,O,0,8.75
1548,trace_0.01,4,k,K,K,1,8.75
1548,trace_0.01,4,l,L,L,1,8.75
1548,trace_0.01,4,m,M,K,0,8.75
1548,trace_0.01,4,n,N,N,1,8.75
1548,trace_0.01,4,o,O,O,1,8.75
1548,trace_0.01,4,p,P,R,0,8.75
1548,trace_0.01,4,q,Q,Q,1,8.75
1548,trace_0.01,4,r,R,R,1,8.75
1549,trace_0.01,4,a,A,D,0,8.75
1549,trace_0.01,4,b,B,B,1,8.75
1549,trace_0.01,4,c,C,G,0,8.75
1549,trace_0.01,4,d,D,D,1,8.75
1549,trace_0.01,4,e,E,R,0,8.75
1549,trace_0.01,4,f,F,F,1,8.75
1549,trace_0.01,4,g,G,M,0,8.75
1549,trace_0.01,4,h,H,B,0,8.75
1549,trace_0.01,4,i,I,I,1,8.75
1549,trace_0.01,4,j,J,K,0,8.75
1549,trace_0.01,4,k,K,R,0,8.75
1549,trace_0.01,4,l,L,L,1,8.75
1549,trace_0.01,4,m,M,M,1,8.75
1549,trace_0.01,4,n,N,N,1,8.75
1549,trace_0.01,4,o,O,O,1,8.75
1549,trace_0.01,4,p,P,G,0,8.75
1549,trace_0.01,4,q,Q,B,0,8.75
1549,trace_0.01,4,r,R,E,0,8.75
1550,trace_0.01,4,a,A,A,1,8.75
1550,trace_0.01,4,b,B,P,0,8.75
1550,trace_0.01,4,c,C,A,0,8.75
1550,trace_0.01,4,d,D,N,0,8.75
1550,trace_0.01,4,e,E,H,0,8.75
1550,trace_0.01,4,f,F,F,1,8.75
1550,trace_0.01,4,g,G,L,0,8.75
1550,trace_0.01,4,h,H,C,0,8.75
1550,trace_0.01,4,i,I,I,1,8.75
1550,trace_0.01,4,j,J,Q,0,8.75
1550,trace_0.01,4,k,K,M,0,8.75
1550,trace_0.01,4,l,L,C,0,8.75
1550,trace_0.01,4,m,M,G,0,8.75
1550,trace_0.01,4,n,N,B,0,8.75
1550,trace_0.01,4,o,O,J,0,8.75
1550,trace_0.01,4,p,P,E,0,8.75
1550,trace_0.01,4,q,Q,Q,1,8.75
1550,trace_0.01,4,r,R,J,0,8.75
1551,trace_0.01,4,a,A,E,0,8.75
1551,trace_0.01,4,b,B,A,0,8.75
1551,trace_0.01,4,c,C,C,1,8.75
1551,trace_0.01,4,d,D,D,1,8.75
1551,trace_0.01,4,e,E,E,1,8.75
1551,trace_0.01,4,f,F,F,1,8.75
1551,trace_0.01,4,g,G,G,1,8.75
1551,trace_0.01,4,h,H,H,1,8.75
1551,trace_0.01,4,i,I,L,0,8.75
1551,trace_0.01,4,j,J,J,1,8.75
1551,trace_0.01,4,k,K,K,1,8.75
1551,trace_0.01,4,l,L,L,1,8.75
1551,trace_0.01,4,m,M,N,0,8.75
1551,trace_0.01,4,n,N,R,0,8.75
1551,trace_0.01,4,o,O,O,1,8.75
1551,trace_0.01,4,p,P,L,0,8.75
1551,trace_0.01,4,q,Q,A,0,8.75
1551,trace_0.01,4,r,R,E,0,8.75
1552,trace_0.01,4,a,A,A,1,8.75
1552,trace_0.01,4,b,B,B,1,8.75
1552,trace_0.01,4,c,C,R,0,8.75
1552,trace_0.01,4,d,D,N,0,8.75
1552,trace_0.01,4,e,E,C,0,8.75
1552,trace_0.01,4,f,F,R,0,8.75
1552,trace_0.01,4,g,G,H,0,8.75
1552,trace_0.01,4,h,H,H,1,8.75
1552,trace_0.01,4,i,I,M,0,8.75
1552,trace_0.01,4,j,J,N,0,8.75
1552,trace_0.01,4,k,K,E,0,8.75
1552,trace_0.01,4,l,L,L,1,8.75
1552,trace_0.01,4,m,M,O,0,8.75
1552,trace_0.01,4,n,N,N,1,8.75
1552,trace_0.01,4,o,O,O,1,8.75
1552,trace_0.01,4,p,P,P,1,8.75
1552,trace_0.01,4,q,Q,P,0,8.75
1552,trace_0.01,4,r,R,P,0,8.75
1553,trace_0.01,4,a,A,P,0,8.75
1553,trace_0.01,4,b,B,B,1,8.75
1553,trace_0.01,4,c,C,J,0,8.75
1553,trace_0.01,4,d,D,D,1,8.75
1553,trace_0.01,4,e,E,E,1,8.75
1553,trace_0.01,4,f,F,F,1,8.75
1553,trace_0.01,4,g,G,Q,0,8.75
1553,trace_0.01,4,h,H,H,1,8.75
1553,trace_0.01,4,i,I,J,0,8.75
1553,trace_0.01,4,j,J,P,0,8.75
1553,trace_0.01,4,k,K,K,1,8.75
1553,trace_0.01,4,l,L,L,1,8.75
1553,trace_0.01,4,m,M,P,0,8.75
1553,trace_0.01,4,n,N,N,1,8.75
1553,trace_0.01,4,o,O,J,0,8.75
1553,trace_0.01,4,p,P,P,1,8.75
1553,trace_0.01,4,q,Q,I,0,8.75
1553,trace_0.01,4,r,R,R,1,8.75
1554,trace_0.01,4,a,A,R,0,8.75
1554,trace_0.01,4,b,B,N,0,8.75
1554,trace_0.01,4,c,C,C,1,8.75
1554,trace_0.01,4,d,D,D,1,8.75
1554,trace_0.01,4,e,E,E,1,8.75
1554,trace_0.01,4,f,F,F,1,8.75
1554,trace_0.01,4,g,G,P,0,8.75
1554,trace_0.01,4,h,H,J,0,8.75
1554,trace_0.01,4,i,I,R,0,8.75
1554,trace_0.01,4,j,J,O,0,8.75
1554,trace_0.01,4,k,K,Q,0,8.75
1554,trace_0.01,4,l,L,H,0,8.75
1554,trace_0.01,4,m,M,M,1,8.75
1554,trace_0.01,4,n,N,N,1,8.75
1554,trace_0.01,4,o,O,O,1,8.75
1554,trace_0.01,4,p,P,P,1,8.75
1554,trace_0.01,4,q,Q,G,0,8.75
1554,trace_0.01,4,r,R,Q,0,8.75
1555,trace_0.01,4,a,A,O,0,8.75
1555,trace_0.01,4,b,B,B,1,8.75
1555,trace_0.01,4,c,C,C,1,8.75
1555,trace_0.01,4,d,D,A,0,8.75
1555,trace_0.01,4,e,E,E,1,8.75
1555,trace_0.01,4,f,F,F,1,8.75
1555,trace_0.01,4,g,G,G,1,8.75
1555,trace_0.01,4,h,H,N,0,8.75
1555,trace_0.01,4,i,I,I,1,8.75
1555,trace_0.01,4,j,J,O,0,8.75
1555,trace_0.01,4,k,K,Q,0,8.75
1555,trace_0.01,4,l,L,D,0,8.75
1555,trace_0.01,4,m,M,P,0,8.75
1555,trace_0.01,4,n,N,N,1,8.75
1555,trace_0.01,4,o,O,O,1,8.75
1555,trace_0.01,4,p,P,C,0,8.75
1555,trace_0.01,4,q,Q,O,0,8.75
1555,trace_0.01,4,r,R,Q,0,8.75
1556,trace_0.01,4,a,A,A,1,8.75
1556,trace_0.01,4,b,B,B,1,8.75
1556,trace_0.01,4,c,C,C,1,8.75
1556,trace_0.01,4,d,D,D,1,8.75
1556,trace_0.01,4,e,E,H,0,8.75
1556,trace_0.01,4,f,F,C,0,8.75
1556,trace_0.01,4,g,G,J,0,8.75
1556,trace_0.01,4,h,H,H,1,8.75
1556,trace_0.01,4,i,I,I,1,8.75
1556,trace_0.01,4,j,J,F,0,8.75
1556,trace_0.01,4,k,K,K,1,8.75
1556,trace_0.01,4,l,L,L,1,8.75
1556,trace_0.01,4,m,M,L,0,8.75
1556,trace_0.01,4,n,N,N,1,8.75
1556,trace_0.01,4,o,O,E,0,8.75
1556,trace_0.01,4,p,P,N,0,8.75
1556,trace_0.01,4,q,Q,Q,1,8.75
1556,trace_0.01,4,r,R,R,1,8.75
1557,trace_0.01,4,a,A,L,0,8.75
1557,trace_0.01,4,b,B,C,0,8.75
1557,trace_0.01,4,c,C,A,0,8.75
1557,trace_0.01,4,d,D,D,1,8.75
1557,trace_0.01,4,e,E,P,0,8.75
1557,trace_0.01,4,f,F,Q,0,8.75
1557,trace_0.01,4,g,G,J,0,8.75
1557,trace_0.01,4,h,H,I,0,8.75
1557,trace_0.01,4,i,I,I,1,8.75
1557,trace_0.01,4,j,J,Q,0,8.75
1557,trace_0.01,4,k,K,J,0,8.75
1557,trace_0.01,4,l,L,L,1,8.75
1557,trace_0.01,4,m,M,Q,0,8.75
1557,trace_0.01,4,n,N,N,1,8.75
1557,trace_0.01,4,o,O,O,1,8.75
1557,trace_0.01,4,p,P,P,1,8.75
1557,trace_0.01,4,q,Q,Q,1,8.75
1557,trace_0.01,4,r,R,R,1,8.75
1558,trace_0.01,4,a,A,A,1,8.75
1558,trace_0.01,4,b,B,N,0,8.75
1558,trace_0.01,4,c,C,J,0,8.75
1558,trace_0.01,4,d,D,D,1,8.75
1558,trace_0.01,4,e,E,F,0,8.75
1558,trace_0.01,4,f,F,F,1,8.75
1558,trace_0.01,4,g,G,G,1,8.75
1558,trace_0.01,4,h,H,D,0,8.75
1558,trace_0.01,4,i,I,I,1,8.75
1558,trace_0.01,4,j,J,J,1,8.75
1558,trace_0.01,4,k,K,K,1,8.75
1558,trace_0.01,4,l,L,I,0,8.75
1558,trace_0.01,4,m,M,M,1,8.75
1558,trace_0.01,4,n,N,N,1,8.75
1558,trace_0.01,4,o,O,A,0,8.75
1558,trace_0.01,4,p,P,G,0,8.75
1558,trace_0.01,4,q,Q,Q,1,8.75
1558,trace_0.01,4,r,R,O,0,8.75
1559,trace_0.01,4,a,A,A,1,8.75
1559,trace_0.01,4,b,B,B,1,8.75
1559,trace_0.01,4,c,C,M,0,8.75
1559,trace_0.01,4,d,D,D,1,8.75
1559,trace_0.01,4,e,E,Q,0,8.75
1559,trace_0.01,4,f,F,K,0,8.75
1559,trace_0.01,4,g,G,P,0,8.75
1559,trace_0.01,4,h,H,D,0,8.75
1559,trace_0.01,4,i,I,I,1,8.75
1559,trace_0.01,4,j,J,J,1,8.75
1559,trace_0.01,4,k,K,K,1,8.75
1559,trace_0.01,4,l,L,P,0,8.75
1559,trace_0.01,4,m,M,Q,0,8.75
1559,trace_0.01,4,n,N,N,1,8.75
1559,trace_0.01,4,o,O,O,1,8.75
1559,trace_0.01,4,p,P,G,0,8.75
1559,trace_0.01,4,q,Q,E,0,8.75
1559,trace_0.01,4,r,R,K,0,8.75
1560,trace_0.01,4,a,A,M,0,8.75
1560,trace_0.01,4,b,B,B,1,8.75
1560,trace_0.01,4,c,C,L,0,8.75
1560,trace_0.01,4,d,D,D,1,8.75
1560,trace_0.01,4,e,E,F,0,8.75
1560,trace_0.01,4,f,F,B,0,8.75
1560,trace_0.01,4,g,G,G,1,8.75
1560,trace_0.01,4,h,H,Q,0,8.75
1560,trace_0.01,4,i,I,C,0,8.75
1560,trace_0.01,4,j,J,J,1,8.75
1560,trace_0.01,4,k,K,K,1,8.75
1560,trace_0.01,4,l,L,L,1,8.75
1560,trace_0.01,4,m,M,B,0,8.75
1560,trace_0.01,4,n,N,G,0,8.75
1560,trace_0.01,4,o,O,O,1,8.75
1560,trace_0.01,4,p,P,D,0,8.75
1560,trace_0.01,4,q,Q,B,0,8.75
1560,trace_0.01,4,r,R,B,0,8.75
1561,trace_0.01,4,a,A,A,1,8.75
1561,trace_0.01,4,b,B,B,1,8.75
1561,trace_0.01,4,c,C,D,0,8.75
1561,trace_0.01,4,d,D,K,0,8.75
1561,trace_0.01,4,e,E,E,1,8.75
1561,trace_0.01,4,f,F,E,0,8.75
1561,trace_0.01,4,g,G,F,0,8.75
1561,trace_0.01,4,h,H,I,0,8.75
1561,trace_0.01,4,i,I,A,0,8.75
1561,trace_0.01,4,j,J,J,1,8.75
1561,trace_0.01,4,k,K,K,1,8.75
1561,trace_0.01,4,l,L,D,0,8.75
1561,trace_0.01,4,m,M,P,0,8.75
1561,trace_0.01,4,n,N,N,1,8.75
1561,trace_0.01,4,o,O,O,1,8.75
1561,trace_0.01,4,p,P,B,0,8.75
